valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2013-M01,month,CHFL,CHFL,all,agegroup_food,all,all,2,8176573,0.02,2,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M02,month,CHFL,CHFL,all,agegroup_food,all,all,0,8176573,0,2,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M03,month,CHFL,CHFL,all,agegroup_food,all,all,6,8176573,0.07,8,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M04,month,CHFL,CHFL,all,agegroup_food,all,all,8,8176573,0.1,16,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2013-M05,month,CHFL,CHFL,all,agegroup_food,all,all,6,8176573,0.07,22,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2013-M06,month,CHFL,CHFL,all,agegroup_food,all,all,5,8176573,0.06,27,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2013-M07,month,CHFL,CHFL,all,agegroup_food,all,all,11,8176573,0.13,38,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2013-M08,month,CHFL,CHFL,all,agegroup_food,all,all,22,8176573,0.27,60,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2013-M09,month,CHFL,CHFL,all,agegroup_food,all,all,4,8176573,0.05,64,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2013-M10,month,CHFL,CHFL,all,agegroup_food,all,all,5,8176573,0.06,69,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2013-M11,month,CHFL,CHFL,all,agegroup_food,all,all,6,8176573,0.07,75,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2013-M12,month,CHFL,CHFL,all,agegroup_food,all,all,8,8176573,0.1,83,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M01,month,CHFL,CHFL,all,agegroup_food,all,all,6,8274608,0.07,6,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M02,month,CHFL,CHFL,all,agegroup_food,all,all,7,8274608,0.08,13,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M03,month,CHFL,CHFL,all,agegroup_food,all,all,6,8274608,0.07,19,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M04,month,CHFL,CHFL,all,agegroup_food,all,all,6,8274608,0.07,25,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M05,month,CHFL,CHFL,all,agegroup_food,all,all,10,8274608,0.12,35,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M06,month,CHFL,CHFL,all,agegroup_food,all,all,7,8274608,0.08,42,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M07,month,CHFL,CHFL,all,agegroup_food,all,all,14,8274608,0.17,56,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M08,month,CHFL,CHFL,all,agegroup_food,all,all,14,8274608,0.17,70,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M09,month,CHFL,CHFL,all,agegroup_food,all,all,16,8274608,0.19,86,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M10,month,CHFL,CHFL,all,agegroup_food,all,all,13,8274608,0.16,99,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M11,month,CHFL,CHFL,all,agegroup_food,all,all,15,8274608,0.18,114,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2014-M12,month,CHFL,CHFL,all,agegroup_food,all,all,11,8274608,0.13,125,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M01,month,CHFL,CHFL,all,agegroup_food,all,all,14,8362816,0.17,14,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M02,month,CHFL,CHFL,all,agegroup_food,all,all,8,8362816,0.1,22,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M03,month,CHFL,CHFL,all,agegroup_food,all,all,14,8362816,0.17,36,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M04,month,CHFL,CHFL,all,agegroup_food,all,all,16,8362816,0.19,52,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M05,month,CHFL,CHFL,all,agegroup_food,all,all,18,8362816,0.22,70,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M06,month,CHFL,CHFL,all,agegroup_food,all,all,33,8362816,0.39,103,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2015-M07,month,CHFL,CHFL,all,agegroup_food,all,all,35,8362816,0.42,138,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2015-M08,month,CHFL,CHFL,all,agegroup_food,all,all,47,8362816,0.56,185,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2015-M09,month,CHFL,CHFL,all,agegroup_food,all,all,39,8362816,0.47,224,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M10,month,CHFL,CHFL,all,agegroup_food,all,all,36,8362816,0.43,260,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2015-M11,month,CHFL,CHFL,all,agegroup_food,all,all,20,8362816,0.24,280,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2015-M12,month,CHFL,CHFL,all,agegroup_food,all,all,28,8362816,0.33,308,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2016-M01,month,CHFL,CHFL,all,agegroup_food,all,all,42,8457360,0.5,42,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M02,month,CHFL,CHFL,all,agegroup_food,all,all,28,8457360,0.33,70,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M03,month,CHFL,CHFL,all,agegroup_food,all,all,24,8457360,0.28,94,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M04,month,CHFL,CHFL,all,agegroup_food,all,all,45,8457360,0.53,139,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M05,month,CHFL,CHFL,all,agegroup_food,all,all,34,8457360,0.4,173,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M06,month,CHFL,CHFL,all,agegroup_food,all,all,39,8457360,0.46,212,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M07,month,CHFL,CHFL,all,agegroup_food,all,all,70,8457360,0.83,282,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M08,month,CHFL,CHFL,all,agegroup_food,all,all,58,8457360,0.69,340,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2016-M09,month,CHFL,CHFL,all,agegroup_food,all,all,59,8457360,0.7,399,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2016-M10,month,CHFL,CHFL,all,agegroup_food,all,all,38,8457360,0.45,437,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2016-M11,month,CHFL,CHFL,all,agegroup_food,all,all,38,8457360,0.45,475,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2016-M12,month,CHFL,CHFL,all,agegroup_food,all,all,35,8457360,0.41,510,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2017-M01,month,CHFL,CHFL,all,agegroup_food,all,all,28,8522244,0.33,28,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2017-M02,month,CHFL,CHFL,all,agegroup_food,all,all,31,8522244,0.36,59,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2017-M03,month,CHFL,CHFL,all,agegroup_food,all,all,48,8522244,0.56,107,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2017-M04,month,CHFL,CHFL,all,agegroup_food,all,all,49,8522244,0.57,156,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2017-M05,month,CHFL,CHFL,all,agegroup_food,all,all,51,8522244,0.6,207,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2017-M06,month,CHFL,CHFL,all,agegroup_food,all,all,64,8522244,0.75,271,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2017-M07,month,CHFL,CHFL,all,agegroup_food,all,all,95,8522244,1.11,366,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2017-M08,month,CHFL,CHFL,all,agegroup_food,all,all,111,8522244,1.3,477,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2017-M09,month,CHFL,CHFL,all,agegroup_food,all,all,88,8522244,1.03,565,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2017-M10,month,CHFL,CHFL,all,agegroup_food,all,all,62,8522244,0.73,627,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2017-M11,month,CHFL,CHFL,all,agegroup_food,all,all,48,8522244,0.56,675,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2017-M12,month,CHFL,CHFL,all,agegroup_food,all,all,46,8522244,0.54,721,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2018-M01,month,CHFL,CHFL,all,agegroup_food,all,all,67,8582905,0.78,67,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2018-M02,month,CHFL,CHFL,all,agegroup_food,all,all,40,8582905,0.47,107,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2018-M03,month,CHFL,CHFL,all,agegroup_food,all,all,36,8582905,0.42,143,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2018-M04,month,CHFL,CHFL,all,agegroup_food,all,all,66,8582905,0.77,209,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2018-M05,month,CHFL,CHFL,all,agegroup_food,all,all,56,8582905,0.65,265,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2018-M06,month,CHFL,CHFL,all,agegroup_food,all,all,81,8582905,0.94,346,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2018-M07,month,CHFL,CHFL,all,agegroup_food,all,all,96,8582905,1.12,442,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2018-M08,month,CHFL,CHFL,all,agegroup_food,all,all,119,8582905,1.39,561,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2018-M09,month,CHFL,CHFL,all,agegroup_food,all,all,99,8582905,1.15,660,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2018-M10,month,CHFL,CHFL,all,agegroup_food,all,all,88,8582905,1.03,748,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2018-M11,month,CHFL,CHFL,all,agegroup_food,all,all,78,8582905,0.91,826,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2018-M12,month,CHFL,CHFL,all,agegroup_food,all,all,52,8582905,0.61,878,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2019-M01,month,CHFL,CHFL,all,agegroup_food,all,all,78,8644780,0.9,78,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2019-M02,month,CHFL,CHFL,all,agegroup_food,all,all,48,8644780,0.56,126,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2019-M03,month,CHFL,CHFL,all,agegroup_food,all,all,57,8644780,0.66,183,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2019-M04,month,CHFL,CHFL,all,agegroup_food,all,all,46,8644780,0.53,229,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2019-M05,month,CHFL,CHFL,all,agegroup_food,all,all,54,8644780,0.62,283,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2019-M06,month,CHFL,CHFL,all,agegroup_food,all,all,98,8644780,1.13,381,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2019-M07,month,CHFL,CHFL,all,agegroup_food,all,all,126,8644780,1.46,507,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2019-M08,month,CHFL,CHFL,all,agegroup_food,all,all,134,8644780,1.55,641,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2019-M09,month,CHFL,CHFL,all,agegroup_food,all,all,83,8644780,0.96,724,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2019-M10,month,CHFL,CHFL,all,agegroup_food,all,all,101,8644780,1.17,825,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2019-M11,month,CHFL,CHFL,all,agegroup_food,all,all,74,8644780,0.86,899,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2019-M12,month,CHFL,CHFL,all,agegroup_food,all,all,71,8644780,0.82,970,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2020-M01,month,CHFL,CHFL,all,agegroup_food,all,all,48,8709355,0.55,48,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2020-M02,month,CHFL,CHFL,all,agegroup_food,all,all,52,8709355,0.6,100,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2020-M03,month,CHFL,CHFL,all,agegroup_food,all,all,29,8709355,0.33,129,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2020-M04,month,CHFL,CHFL,all,agegroup_food,all,all,27,8709355,0.31,156,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2020-M05,month,CHFL,CHFL,all,agegroup_food,all,all,35,8709355,0.4,191,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2020-M06,month,CHFL,CHFL,all,agegroup_food,all,all,73,8709355,0.84,264,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2020-M07,month,CHFL,CHFL,all,agegroup_food,all,all,86,8709355,0.99,350,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2020-M08,month,CHFL,CHFL,all,agegroup_food,all,all,108,8709355,1.24,458,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2020-M09,month,CHFL,CHFL,all,agegroup_food,all,all,90,8709355,1.03,548,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2020-M10,month,CHFL,CHFL,all,agegroup_food,all,all,60,8709355,0.69,608,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2020-M11,month,CHFL,CHFL,all,agegroup_food,all,all,51,8709355,0.59,659,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2020-M12,month,CHFL,CHFL,all,agegroup_food,all,all,40,8709355,0.46,699,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2021-M01,month,CHFL,CHFL,all,agegroup_food,all,all,49,8778099,0.56,49,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2021-M02,month,CHFL,CHFL,all,agegroup_food,all,all,41,8778099,0.47,90,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2021-M03,month,CHFL,CHFL,all,agegroup_food,all,all,48,8778099,0.55,138,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2021-M04,month,CHFL,CHFL,all,agegroup_food,all,all,42,8778099,0.48,180,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2021-M05,month,CHFL,CHFL,all,agegroup_food,all,all,55,8778099,0.63,235,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2021-M06,month,CHFL,CHFL,all,agegroup_food,all,all,80,8778099,0.91,315,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2021-M07,month,CHFL,CHFL,all,agegroup_food,all,all,115,8778099,1.31,430,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2021-M08,month,CHFL,CHFL,all,agegroup_food,all,all,157,8778099,1.79,587,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2021-M09,month,CHFL,CHFL,all,agegroup_food,all,all,111,8778099,1.26,698,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2021-M10,month,CHFL,CHFL,all,agegroup_food,all,all,108,8778099,1.23,806,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2021-M11,month,CHFL,CHFL,all,agegroup_food,all,all,80,8778099,0.91,886,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2021-M12,month,CHFL,CHFL,all,agegroup_food,all,all,61,8778099,0.69,947,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2022-M01,month,CHFL,CHFL,all,agegroup_food,all,all,65,8855062,0.73,65,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2022-M02,month,CHFL,CHFL,all,agegroup_food,all,all,49,8855062,0.55,114,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2022-M03,month,CHFL,CHFL,all,agegroup_food,all,all,75,8855062,0.85,189,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M04,month,CHFL,CHFL,all,agegroup_food,all,all,64,8855062,0.72,253,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M05,month,CHFL,CHFL,all,agegroup_food,all,all,80,8855062,0.9,333,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2022-M06,month,CHFL,CHFL,all,agegroup_food,all,all,133,8855062,1.5,466,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2022-M07,month,CHFL,CHFL,all,agegroup_food,all,all,168,8855062,1.9,634,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2022-M08,month,CHFL,CHFL,all,agegroup_food,all,all,195,8855062,2.2,829,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2022-M09,month,CHFL,CHFL,all,agegroup_food,all,all,103,8855062,1.16,932,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M10,month,CHFL,CHFL,all,agegroup_food,all,all,100,8855062,1.13,1032,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2022-M11,month,CHFL,CHFL,all,agegroup_food,all,all,111,8855062,1.25,1143,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2022-M12,month,CHFL,CHFL,all,agegroup_food,all,all,62,8855062,0.7,1205,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M01,month,CHFL,CHFL,all,agegroup_food,all,all,88,9002273,0.98,88,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M02,month,CHFL,CHFL,all,agegroup_food,all,all,65,9002273,0.72,153,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M03,month,CHFL,CHFL,all,agegroup_food,all,all,78,9002273,0.87,231,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M04,month,CHFL,CHFL,all,agegroup_food,all,all,73,9002273,0.81,304,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M05,month,CHFL,CHFL,all,agegroup_food,all,all,80,9002273,0.89,384,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M06,month,CHFL,CHFL,all,agegroup_food,all,all,102,9002273,1.13,486,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M07,month,CHFL,CHFL,all,agegroup_food,all,all,138,9002273,1.53,624,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2023-M08,month,CHFL,CHFL,all,agegroup_food,all,all,155,9002273,1.72,779,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2023-M09,month,CHFL,CHFL,all,agegroup_food,all,all,160,9002273,1.78,939,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2023-M10,month,CHFL,CHFL,all,agegroup_food,all,all,116,9002273,1.29,1055,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M11,month,CHFL,CHFL,all,agegroup_food,all,all,106,9002273,1.18,1161,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,all,78,9002273,0.87,1239,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,all,87,9091915,0.96,87,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,all,92,9091915,1.01,179,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,all,83,9091915,0.91,262,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,all,94,9091915,1.03,356,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,all,100,9091915,1.1,456,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,all,122,9091915,1.34,578,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,all,149,9091915,1.64,727,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,all,195,9091915,2.14,922,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,all,146,9091915,1.61,1068,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,all,134,9091915,1.47,1202,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,all,116,9091915,1.28,1318,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,all,74,9091915,0.81,1392,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,all,95,9091915,1.04,95,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,all,89,9091915,0.98,184,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,all,80,9091915,0.88,264,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,all,86,9091915,0.95,350,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,all,104,9091915,1.14,454,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,all,163,9091915,1.79,617,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,all,177,9091915,1.95,794,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,all,174,9091915,1.91,968,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,all,136,9091915,1.5,1104,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,all,125,9091915,1.37,1229,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,all,120,9091915,1.32,1349,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,all,97,9091915,1.07,1446,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,all,99,9091674,1.09,99,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,all,86,9091674,0.95,185,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,all,109,9091674,1.2,294,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,all,112,9091674,1.23,406,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,all,138,9091674,1.52,544,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,all,165,9091674,1.81,709,NA,rising,NA,NA,NA,NA,NA,TRUE
