valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2021,year,CH,country,all,agegroup_food,all,all,940.0,8738791.0,10.76,,866.3,,99.3,,,,,True
cases,2021,year,CHFL,CHFL,all,agegroup_food,all,all,947.0,8778099.0,10.79,,872.0,stagnant,100.0,248.0,2.76,34.4,843.0,True
cases,2021,year,FL,country,all,agegroup_food,all,all,7.0,39308.0,17.81,,5.7,,0.7,,,,,True
cases,2021,year,FR,canton,all,agegroup_food,all,all,44.0,329809.0,13.34,,48.0,,4.7,,,,,True
cases,2021,year,GE,canton,all,agegroup_food,all,all,65.0,509448.0,12.76,,81.7,,6.9,,,,,True
cases,2021,year,GL,canton,all,agegroup_food,all,all,5.0,41190.0,12.14,,5.0,,0.5,,,,,True
cases,2021,year,GR,canton,all,agegroup_food,all,all,16.0,201376.0,7.95,,16.7,,1.7,,,,,True
cases,2021,year,JU,canton,all,agegroup_food,all,all,6.0,73798.0,8.13,,7.7,,0.6,,,,,True
cases,2021,year,LU,canton,all,agegroup_food,all,all,41.0,420326.0,9.75,,48.0,,4.4,,,,,True
cases,2021,year,NE,canton,all,agegroup_food,all,all,19.0,176166.0,10.79,,18.3,,2.0,,,,,True
cases,2021,year,NW,canton,all,agegroup_food,all,all,4.0,43894.0,9.11,,3.7,,0.4,,,,,True
cases,2021,year,OW,canton,all,agegroup_food,all,all,5.0,38435.0,13.01,,4.3,,0.5,,,,,True
cases,2021,year,SG,canton,all,agegroup_food,all,all,37.0,519245.0,7.13,,24.7,,3.9,,,,,True
cases,2021,year,SH,canton,all,agegroup_food,all,all,20.0,83995.0,23.81,,12.0,,2.1,,,,,True
cases,2021,year,SO,canton,all,agegroup_food,all,all,27.0,280245.0,9.63,,17.3,,2.9,,,,,True
cases,2021,year,SZ,canton,all,agegroup_food,all,all,29.0,163689.0,17.72,,19.0,,3.1,,,,,True
cases,2021,year,TG,canton,all,agegroup_food,all,all,11.0,285964.0,3.85,,7.7,,1.2,,,,,True
cases,2021,year,TI,canton,all,agegroup_food,all,all,66.0,352181.0,18.74,,71.7,,7.0,,,,,True
cases,2021,year,UR,canton,all,agegroup_food,all,all,3.0,37047.0,8.1,,3.3,,0.3,,,,,True
cases,2021,year,VD,canton,all,agegroup_food,all,all,141.0,822968.0,17.13,,130.3,,15.0,,,,,True
cases,2021,year,VS,canton,all,agegroup_food,all,all,34.0,353209.0,9.63,,36.7,,3.6,,,,,True
cases,2021,year,ZG,canton,all,agegroup_food,all,all,27.0,129787.0,20.8,,15.7,,2.9,,,,,True
cases,2021,year,ZH,canton,all,agegroup_food,all,all,129.0,1564662.0,8.24,,113.0,,13.7,,,,,True
cases,2022,year,AG,canton,all,agegroup_food,all,all,80.0,711232.0,11.25,,57.7,,6.7,,,,,True
cases,2022,year,AI,canton,all,agegroup_food,all,all,3.0,16416.0,18.27,,1.3,,0.2,,,,,True
cases,2022,year,AR,canton,all,agegroup_food,all,all,7.0,55759.0,12.55,,5.0,,0.6,,,,,True
cases,2022,year,BE,canton,all,agegroup_food,all,all,138.0,1051437.0,13.12,,101.3,,11.5,,,,,True
cases,2022,year,BL,canton,all,agegroup_food,all,all,43.0,294417.0,14.61,,35.3,,3.6,,,,,True
cases,2022,year,BS,canton,all,agegroup_food,all,all,23.0,196786.0,11.69,,20.3,,1.9,,,,,True
cases,2022,year,CH,country,all,agegroup_food,all,all,1201.0,8815385.0,13.62,,944.7,,99.7,,,,,True
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,all,1205.0,8855062.0,13.61,,950.3,rising,100.0,258.0,2.82,26.1,939.8,True
cases,2022,year,FL,country,all,agegroup_food,all,all,4.0,39677.0,10.08,,5.7,,0.3,,,,,True
cases,2022,year,FR,canton,all,agegroup_food,all,all,50.0,334465.0,14.95,,47.3,,4.2,,,,,True
cases,2022,year,GE,canton,all,agegroup_food,all,all,102.0,514114.0,19.84,,74.3,,8.5,,,,,True
cases,2022,year,GL,canton,all,agegroup_food,all,all,12.0,41471.0,28.94,,7.0,,1.0,,,,,True
cases,2022,year,GR,canton,all,agegroup_food,all,all,36.0,202538.0,17.77,,22.3,,3.0,,,,,True
cases,2022,year,JU,canton,all,agegroup_food,all,all,9.0,73865.0,12.18,,7.3,,0.7,,,,,True
cases,2022,year,LU,canton,all,agegroup_food,all,all,53.0,424851.0,12.47,,47.3,,4.4,,,,,True
cases,2022,year,NE,canton,all,agegroup_food,all,all,15.0,176571.0,8.5,,14.0,,1.2,,,,,True
cases,2022,year,NW,canton,all,agegroup_food,all,all,2.0,44420.0,4.5,,3.0,,0.2,,,,,True
cases,2022,year,OW,canton,all,agegroup_food,all,all,6.0,38700.0,15.5,,5.0,,0.5,,,,,True
cases,2022,year,SG,canton,all,agegroup_food,all,all,49.0,525967.0,9.32,,33.0,,4.1,,,,,True
cases,2022,year,SH,canton,all,agegroup_food,all,all,15.0,85214.0,17.6,,14.3,,1.2,,,,,True
cases,2022,year,SO,canton,all,agegroup_food,all,all,36.0,282408.0,12.75,,25.3,,3.0,,,,,True
cases,2022,year,SZ,canton,all,agegroup_food,all,all,17.0,164920.0,10.31,,19.7,,1.4,,,,,True
cases,2022,year,TG,canton,all,agegroup_food,all,all,19.0,289650.0,6.56,,12.0,,1.6,,,,,True
cases,2022,year,TI,canton,all,agegroup_food,all,all,91.0,354023.0,25.7,,72.0,,7.6,,,,,True
cases,2022,year,UR,canton,all,agegroup_food,all,all,4.0,37317.0,10.72,,2.7,,0.3,,,,,True
cases,2022,year,VD,canton,all,agegroup_food,all,all,161.0,830431.0,19.39,,133.3,,13.4,,,,,True
cases,2022,year,VS,canton,all,agegroup_food,all,all,45.0,357282.0,12.6,,35.7,,3.7,,,,,True
cases,2022,year,ZG,canton,all,agegroup_food,all,all,17.0,131164.0,12.96,,18.0,,1.4,,,,,True
cases,2022,year,ZH,canton,all,agegroup_food,all,all,168.0,1579967.0,10.63,,130.0,,14.0,,,,,True
cases,2023,year,AG,canton,all,agegroup_food,all,all,84.0,726894.0,11.56,,72.3,,6.8,,,,,True
cases,2023,year,AI,canton,all,agegroup_food,all,all,1.0,16585.0,6.03,,1.7,,0.1,,,,,True
cases,2023,year,AR,canton,all,agegroup_food,all,all,7.0,56495.0,12.39,,7.3,,0.6,,,,,True
cases,2023,year,BE,canton,all,agegroup_food,all,all,148.0,1063533.0,13.92,,125.7,,12.0,,,,,True
cases,2023,year,BL,canton,all,agegroup_food,all,all,51.0,298837.0,17.07,,41.0,,4.1,,,,,True
cases,2023,year,BS,canton,all,agegroup_food,all,all,28.0,200031.0,14.0,,26.7,,2.3,,,,,True
cases,2023,year,CH,country,all,agegroup_food,all,all,1229.0,8962258.0,13.71,,1123.3,,99.2,,,,,True
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,all,1239.0,9002273.0,13.76,,1130.3,rising,100.0,34.0,0.15,1.1,1012.0,True
cases,2023,year,FL,country,all,agegroup_food,all,all,10.0,40015.0,24.99,,7.0,,0.8,,,,,True
cases,2023,year,FR,canton,all,agegroup_food,all,all,55.0,341537.0,16.1,,49.7,,4.5,,,,,True
cases,2023,year,GE,canton,all,agegroup_food,all,all,96.0,524410.0,18.31,,87.7,,7.8,,,,,True
cases,2023,year,GL,canton,all,agegroup_food,all,all,4.0,42056.0,9.51,,7.0,,0.3,,,,,True
cases,2023,year,GR,canton,all,agegroup_food,all,all,26.0,204888.0,12.69,,26.0,,2.1,,,,,True
cases,2023,year,JU,canton,all,agegroup_food,all,all,9.0,74548.0,12.07,,8.0,,0.7,,,,,True
cases,2023,year,LU,canton,all,agegroup_food,all,all,56.0,432744.0,12.94,,50.0,,4.6,,,,,True
cases,2023,year,NE,canton,all,agegroup_food,all,all,23.0,178291.0,12.9,,19.0,,1.9,,,,,True
cases,2023,year,NW,canton,all,agegroup_food,all,all,4.0,45016.0,8.89,,3.3,,0.3,,,,,True
cases,2023,year,OW,canton,all,agegroup_food,all,all,3.0,39272.0,7.64,,4.7,,0.2,,,,,True
cases,2023,year,SG,canton,all,agegroup_food,all,all,43.0,535114.0,8.04,,43.0,,3.5,,,,,True
cases,2023,year,SH,canton,all,agegroup_food,all,all,17.0,87111.0,19.52,,17.3,,1.4,,,,,True
cases,2023,year,SO,canton,all,agegroup_food,all,all,25.0,286844.0,8.72,,29.3,,2.0,,,,,True
cases,2023,year,SZ,canton,all,agegroup_food,all,all,23.0,167403.0,13.74,,23.0,,1.9,,,,,True
cases,2023,year,TG,canton,all,agegroup_food,all,all,25.0,295220.0,8.47,,18.3,,2.0,,,,,True
cases,2023,year,TI,canton,all,agegroup_food,all,all,91.0,357720.0,25.44,,82.7,,7.4,,,,,True
cases,2023,year,UR,canton,all,agegroup_food,all,all,7.0,37931.0,18.45,,4.7,,0.6,,,,,True
cases,2023,year,VD,canton,all,agegroup_food,all,all,158.0,845870.0,18.68,,153.3,,12.9,,,,,True
cases,2023,year,VS,canton,all,agegroup_food,all,all,41.0,365844.0,11.21,,40.0,,3.3,,,,,True
cases,2023,year,ZG,canton,all,agegroup_food,all,all,22.0,132556.0,16.6,,22.0,,1.8,,,,,True
cases,2023,year,ZH,canton,all,agegroup_food,all,all,182.0,1605508.0,11.34,,159.7,,14.8,,,,,True
cases,2024,year,AG,canton,all,agegroup_food,all,all,71.0,735808.0,9.65,,78.3,,5.1,,,,,True
cases,2024,year,AI,canton,all,agegroup_food,all,all,5.0,16733.0,29.88,,3.0,,0.4,,,,,True
cases,2024,year,AR,canton,all,agegroup_food,all,all,6.0,56705.0,10.58,,6.7,,0.4,,,,,True
cases,2024,year,BE,canton,all,agegroup_food,all,all,147.0,1071216.0,13.72,,144.3,,10.6,,,,,True
cases,2024,year,BL,canton,all,agegroup_food,all,all,50.0,301323.0,16.59,,48.0,,3.6,,,,,True
cases,2024,year,BS,canton,all,agegroup_food,all,all,35.0,201384.0,17.38,,28.7,,2.5,,,,,True
cases,2024,year,CH,country,all,agegroup_food,all,all,1387.0,9051029.0,15.32,,1272.3,,99.6,,,,,True
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,all,1392.0,9091915.0,15.31,,1278.7,rising,100.0,153.0,1.55,11.3,1096.4,True
cases,2024,year,FL,country,all,agegroup_food,all,all,5.0,40886.0,12.23,,6.3,,0.4,,,,,True
cases,2024,year,FR,canton,all,agegroup_food,all,all,59.0,346674.0,17.02,,54.7,,4.3,,,,,True
cases,2024,year,GE,canton,all,agegroup_food,all,all,111.0,531102.0,20.9,,103.0,,8.0,,,,,True
cases,2024,year,GL,canton,all,agegroup_food,all,all,3.0,42371.0,7.08,,6.3,,0.2,,,,,True
cases,2024,year,GR,canton,all,agegroup_food,all,all,34.0,206138.0,16.49,,32.0,,2.5,,,,,True
cases,2024,year,JU,canton,all,agegroup_food,all,all,11.0,74840.0,14.7,,9.7,,0.8,,,,,True
cases,2024,year,LU,canton,all,agegroup_food,all,all,67.0,437944.0,15.3,,58.7,,4.8,,,,,True
cases,2024,year,NE,canton,all,agegroup_food,all,all,16.0,179518.0,8.91,,18.0,,1.2,,,,,True
cases,2024,year,NW,canton,all,agegroup_food,all,all,5.0,45345.0,11.03,,3.7,,0.4,,,,,True
cases,2024,year,OW,canton,all,agegroup_food,all,all,5.0,39662.0,12.61,,4.7,,0.4,,,,,True
cases,2024,year,SG,canton,all,agegroup_food,all,all,50.0,540036.0,9.26,,47.3,,3.6,,,,,True
cases,2024,year,SH,canton,all,agegroup_food,all,all,12.0,88667.0,13.53,,14.7,,0.9,,,,,True
cases,2024,year,SO,canton,all,agegroup_food,all,all,32.0,289792.0,11.04,,31.0,,2.3,,,,,True
cases,2024,year,SZ,canton,all,agegroup_food,all,all,30.0,168931.0,17.76,,23.3,,2.2,,,,,True
cases,2024,year,TG,canton,all,agegroup_food,all,all,23.0,299509.0,7.68,,22.3,,1.7,,,,,True
cases,2024,year,TI,canton,all,agegroup_food,all,all,119.0,358903.0,33.16,,100.3,,8.6,,,,,True
cases,2024,year,UR,canton,all,agegroup_food,all,all,8.0,38275.0,20.9,,6.3,,0.6,,,,,True
cases,2024,year,VD,canton,all,agegroup_food,all,all,183.0,855106.0,21.4,,167.3,,13.2,,,,,True
cases,2024,year,VS,canton,all,agegroup_food,all,all,57.0,371288.0,15.35,,47.7,,4.1,,,,,True
cases,2024,year,ZG,canton,all,agegroup_food,all,all,23.0,133739.0,17.2,,20.7,,1.7,,,,,True
cases,2024,year,ZH,canton,all,agegroup_food,all,all,225.0,1620020.0,13.89,,191.7,,16.2,,,,,True
cases,2025,year,AG,canton,all,agegroup_food,all,all,81.0,735808.0,11.01,,78.7,,5.6,,,,,True
cases,2025,year,AI,canton,all,agegroup_food,all,all,1.0,16733.0,5.98,,2.3,,0.1,,,,,True
cases,2025,year,AR,canton,all,agegroup_food,all,all,3.0,56705.0,5.29,,5.3,,0.2,,,,,True
cases,2025,year,BE,canton,all,agegroup_food,all,all,183.0,1071216.0,17.08,,159.3,,12.7,,,,,True
cases,2025,year,BL,canton,all,agegroup_food,all,all,58.0,301323.0,19.25,,53.0,,4.0,,,,,True
cases,2025,year,BS,canton,all,agegroup_food,all,all,31.0,201384.0,15.39,,31.3,,2.2,,,,,True
cases,2025,year,CH,country,all,agegroup_food,all,all,1441.0,9051029.0,15.92,,1352.3,,99.7,,,,,True
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,all,1446.0,9091915.0,15.9,,1359.0,rising,100.0,54.0,0.59,3.9,1245.8,True
cases,2025,year,FL,country,all,agegroup_food,all,all,5.0,40886.0,12.23,,6.7,,0.3,,,,,True
cases,2025,year,FR,canton,all,agegroup_food,all,all,57.0,346674.0,16.44,,57.0,,4.0,,,,,True
cases,2025,year,GE,canton,all,agegroup_food,all,all,113.0,531102.0,21.28,,106.7,,7.8,,,,,True
cases,2025,year,GL,canton,all,agegroup_food,all,all,7.0,42371.0,16.52,,4.7,,0.5,,,,,True
cases,2025,year,GR,canton,all,agegroup_food,all,all,35.0,206138.0,16.98,,31.7,,2.4,,,,,True
cases,2025,year,JU,canton,all,agegroup_food,all,all,16.0,74840.0,21.38,,12.0,,1.1,,,,,True
cases,2025,year,LU,canton,all,agegroup_food,all,all,48.0,437944.0,10.96,,57.0,,3.3,,,,,True
cases,2025,year,NE,canton,all,agegroup_food,all,all,18.0,179518.0,10.03,,19.0,,1.2,,,,,True
cases,2025,year,NW,canton,all,agegroup_food,all,all,2.0,45345.0,4.41,,3.7,,0.1,,,,,True
cases,2025,year,OW,canton,all,agegroup_food,all,all,8.0,39662.0,20.17,,5.3,,0.6,,,,,True
cases,2025,year,SG,canton,all,agegroup_food,all,all,41.0,540036.0,7.59,,44.7,,2.8,,,,,True
cases,2025,year,SH,canton,all,agegroup_food,all,all,9.0,88667.0,10.15,,12.7,,0.6,,,,,True
cases,2025,year,SO,canton,all,agegroup_food,all,all,36.0,289792.0,12.42,,31.0,,2.5,,,,,True
cases,2025,year,SZ,canton,all,agegroup_food,all,all,33.0,168931.0,19.53,,28.7,,2.3,,,,,True
cases,2025,year,TG,canton,all,agegroup_food,all,all,19.0,299509.0,6.34,,22.3,,1.3,,,,,True
cases,2025,year,TI,canton,all,agegroup_food,all,all,96.0,358903.0,26.75,,102.0,,6.7,,,,,True
cases,2025,year,UR,canton,all,agegroup_food,all,all,6.0,38275.0,15.68,,7.0,,0.4,,,,,True
cases,2025,year,VD,canton,all,agegroup_food,all,all,196.0,855106.0,22.92,,179.0,,13.6,,,,,True
cases,2025,year,VS,canton,all,agegroup_food,all,all,81.0,371288.0,21.82,,59.7,,5.6,,,,,True
cases,2025,year,ZG,canton,all,agegroup_food,all,all,23.0,133739.0,17.2,,22.7,,1.6,,,,,True
cases,2025,year,ZH,canton,all,agegroup_food,all,all,240.0,1620020.0,14.81,,215.7,,16.7,,,,,True
cases,2013,year,CHFL,CHFL,all,agegroup_food,all,hus,11.0,8176573.0,0.13,,,,13.3,,,,,True
cases,2013,year,CHFL,CHFL,all,agegroup_food,all,non-hus,72.0,8176573.0,0.88,,,,86.7,,,,,True
cases,2014,year,CHFL,CHFL,all,agegroup_food,all,hus,11.0,8274608.0,0.13,,,,8.8,,,,,True
cases,2014,year,CHFL,CHFL,all,agegroup_food,all,non-hus,114.0,8274608.0,1.38,,,,91.2,,,,,True
cases,2015,year,CHFL,CHFL,all,agegroup_food,all,hus,14.0,8362816.0,0.17,,12.0,,4.5,,,,,True
cases,2015,year,CHFL,CHFL,all,agegroup_food,all,non-hus,294.0,8362816.0,3.52,,160.0,,95.5,,,,,True
cases,2016,year,CHFL,CHFL,all,agegroup_food,all,hus,16.0,8457360.0,0.19,,13.7,,3.1,,,,,True
cases,2016,year,CHFL,CHFL,all,agegroup_food,all,non-hus,494.0,8457360.0,5.84,,300.7,,96.9,,,,,True
cases,2017,year,CHFL,CHFL,all,agegroup_food,all,hus,19.0,8522244.0,0.22,,16.3,,2.6,,,,,True
cases,2017,year,CHFL,CHFL,all,agegroup_food,all,non-hus,702.0,8522244.0,8.24,,496.7,,97.4,,,,,True
cases,2018,year,CHFL,CHFL,all,agegroup_food,all,hus,23.0,8582905.0,0.27,,19.3,,2.6,,,,,True
cases,2018,year,CHFL,CHFL,all,agegroup_food,all,non-hus,855.0,8582905.0,9.96,,683.7,,97.4,,,,,True
cases,2019,year,CHFL,CHFL,all,agegroup_food,all,hus,20.0,8644780.0,0.23,,20.7,,2.1,,,,,True
cases,2019,year,CHFL,CHFL,all,agegroup_food,all,non-hus,950.0,8644780.0,10.99,,835.7,,97.9,,,,,True
cases,2020,year,CHFL,CHFL,all,agegroup_food,all,hus,18.0,8709355.0,0.21,,20.3,,2.6,,,,,True
cases,2020,year,CHFL,CHFL,all,agegroup_food,all,non-hus,681.0,8709355.0,7.82,,828.7,,97.4,,,,,True
cases,2021,year,CHFL,CHFL,all,agegroup_food,all,hus,29.0,8778099.0,0.33,,22.3,,3.1,,,,,True
cases,2021,year,CHFL,CHFL,all,agegroup_food,all,non-hus,918.0,8778099.0,10.46,,849.7,,96.9,,,,,True
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,hus,24.0,8855062.0,0.27,,23.7,,2.0,,,,,True
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1181.0,8855062.0,13.34,,926.7,,98.0,,,,,True
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,hus,22.0,9002273.0,0.24,,25.0,,1.8,,,,,True
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1217.0,9002273.0,13.52,,1105.3,,98.2,,,,,True
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,hus,24.0,9091915.0,0.26,,23.3,,1.7,,,,,True
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1368.0,9091915.0,15.05,,1255.3,,98.3,,,,,True
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,hus,23.0,9091915.0,0.25,,23.0,,1.6,,,,,True
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1423.0,9091915.0,15.65,,1336.0,,98.4,,,,,True
